age,education_num,hours_per_week,capital_gain,capital_loss,sex,income_bin
35,6,53,0,0,1,0
53,14,26,0,0,0,0
29,13,44,0,2392,1,0
38,11,39,0,0,1,0
29,3,38,7688,0,1,0
41,9,51,0,0,0,0
23,9,22,2174,0,1,0
40,8,53,0,0,1,0
47,9,36,0,0,1,0
36,4,27,0,0,1,0
56,7,53,0,0,1,0
42,7,56,0,0,1,0
31,13,37,0,0,1,0
44,10,1,0,0,1,0
32,9,24,0,0,1,0
31,7,41,0,0,1,0
33,7,33,0,0,1,1
22,13,36,0,0,0,0
38,13,44,0,0,1,1
60,13,63,0,0,0,0
41,8,52,0,0,1,0
72,11,48,0,0,0,0
52,11,52,0,0,0,1
37,14,52,0,0,0,0
51,7,49,7688,0,0,0
63,6,53,0,0,1,0
50,13,40,0,0,0,0
48,13,21,0,0,1,0
26,5,31,0,0,1,0
41,9,43,0,0,1,0
23,7,52,0,0,1,0
60,9,36,0,2392,1,0
37,13,38,0,0,1,1
32,11,40,0,0,0,1
49,9,27,0,1977,0,0
25,15,29,0,0,1,1
69,14,34,0,0,1,1
32,7,54,5178,0,1,0
23,9,40,0,0,1,0
66,11,32,0,0,1,0
30,14,39,0,0,1,0
37,13,28,0,0,1,0
44,13,21,0,0,1,1
46,7,45,0,0,1,0
52,9,60,7688,0,0,0
43,12,41,0,0,1,0
43,9,53,0,0,0,0
34,14,41,0,0,1,1
64,13,28,0,0,1,0
36,12,26,0,0,1,0
44,9,38,0,0,1,0
37,7,61,0,0,1,0
54,9,14,0,0,0,0
36,7,42,0,0,0,0
55,2,48,7688,0,1,0
43,9,28,0,0,1,0
38,9,36,0,0,1,0
45,9,51,0,0,1,0
37,9,36,0,2392,1,0
24,9,24,0,0,1,0
28,10,34,0,0,0,0
56,7,30,0,0,0,0
52,9,28,0,0,1,1
21,15,57,0,0,1,1
27,9,39,0,0,0,0
57,6,27,0,0,1,0
37,4,41,0,0,1,1
38,7,59,0,0,0,0
54,14,24,14084,0,0,0
46,9,43,0,0,1,0
20,9,46,0,0,1,0
26,13,47,0,0,0,1
46,7,41,0,0,1,0
42,10,26,0,0,1,1
55,1,40,0,0,0,0
29,9,42,0,0,0,0
64,7,51,0,0,1,0
47,14,44,0,0,0,0
62,7,33,0,0,1,1
36,13,28,0,0,0,1
24,14,22,0,0,1,0
45,8,45,0,0,0,0
64,12,35,0,0,1,1
37,3,30,0,0,1,0
40,9,40,0,0,0,0
32,5,51,0,0,0,0
44,13,53,0,0,1,0
29,10,61,0,0,1,0
54,13,63,0,0,1,0
36,13,39,0,0,1,1
58,9,33,0,0,0,0
58,9,40,0,0,1,1
61,9,39,0,0,1,0
43,16,30,0,0,0,1
62,7,32,0,0,1,0
35,5,46,0,0,1,0
30,9,37,0,0,0,0
72,14,45,0,0,1,0
21,9,41,0,0,0,0
28,13,25,0,0,0,0
44,7,44,0,0,0,0
43,16,42,0,0,0,0
35,11,52,0,0,1,1
43,14,31,0,0,0,0
57,13,55,2174,0,1,1
41,9,47,0,0,1,0
55,5,36,0,0,1,0
29,8,71,0,0,1,0
35,9,44,0,0,0,0
29,11,27,0,0,0,0
26,13,47,0,0,1,0
53,9,55,0,0,1,0
35,7,41,0,0,1,0
52,7,30,0,0,1,0
53,10,34,0,0,1,1
52,13,32,15024,0,1,1
48,5,30,0,0,1,0
42,9,53,0,0,1,1
57,8,31,0,0,1,1
77,8,37,0,0,1,0
53,7,30,0,2824,1,0
30,14,33,0,0,1,0
65,5,14,0,0,1,0
51,13,45,0,0,1,0
42,9,53,0,0,1,0
56,10,33,0,0,1,0
18,5,31,15024,0,1,0
57,13,48,0,0,1,1
24,9,61,0,0,1,0
60,3,42,0,0,0,0
37,8,41,0,1902,0,0
50,14,26,0,0,1,0
35,7,39,0,0,0,0
46,7,37,0,1902,1,0
37,11,30,0,0,1,0
29,9,38,0,0,0,0
33,7,35,0,0,1,0
19,13,42,5178,0,1,1
52,11,46,0,0,1,1
41,13,46,0,0,1,0
50,12,21,15024,0,1,1
40,7,51,0,0,1,0
52,6,19,0,0,0,0
43,11,28,0,0,0,0
34,5,30,0,0,1,0
18,13,30,0,0,1,0
31,12,14,0,0,0,0
26,9,43,0,0,1,0
26,10,35,0,0,0,0
42,5,52,7688,0,1,0
48,9,20,0,0,1,1
25,7,42,0,0,1,0
46,10,24,0,1977,0,0
33,9,34,14084,0,1,1
31,9,27,0,0,0,0
44,9,42,0,0,1,0
31,9,25,0,0,1,0
58,7,44,0,0,0,1
46,9,42,0,0,0,0
41,16,48,0,0,0,1
18,9,51,0,0,1,0
45,13,67,0,0,1,1
37,3,42,0,0,0,0
24,13,42,0,0,1,0
35,9,46,5178,0,1,0
33,11,46,0,0,0,0
52,9,41,0,0,1,1
46,7,53,0,0,1,0
30,9,57,0,0,1,0
47,9,41,0,0,1,1
29,13,32,0,0,0,0
52,13,43,0,0,0,0
51,9,50,0,0,0,0
40,9,13,0,0,1,0
47,7,20,0,0,1,0
65,13,38,0,0,1,1
17,11,31,0,2824,1,1
58,13,37,0,0,1,1
49,9,49,0,0,1,1
39,9,31,7688,0,1,1
56,9,54,0,0,1,0
41,7,48,0,0,1,0
51,9,38,0,0,1,0
33,9,30,0,0,1,0
35,7,17,0,2042,0,1
53,9,35,0,0,1,0
26,10,44,0,0,0,0
36,13,42,0,0,1,1
49,9,40,0,0,1,0
23,14,65,0,0,0,1
43,7,53,0,0,0,0
22,13,43,2174,0,1,0
55,11,46,0,0,1,0
38,13,40,0,0,1,0
44,7,52,0,0,1,0
27,7,53,0,0,1,0
38,10,29,0,0,1,0
34,7,29,0,0,1,0
45,9,30,0,0,1,0
74,9,43,0,0,1,1
40,11,35,0,0,0,0
46,13,69,0,0,1,1
21,7,29,0,0,0,0
45,9,45,0,0,0,0
44,5,55,7688,0,1,0
45,9,28,0,0,0,0
49,9,57,0,0,1,1
40,10,43,0,0,1,1
50,7,50,5178,0,1,0
51,7,53,0,0,0,0
36,7,41,0,0,1,0
34,9,38,0,0,0,0
35,11,27,0,0,0,0
46,9,52,0,0,1,1
41,9,40,0,0,1,0
40,7,39,0,0,1,1
21,9,44,0,0,0,0
39,8,29,0,0,1,0
27,13,27,0,0,0,0
28,13,44,0,0,1,0
65,9,45,0,0,1,0
65,7,57,0,1902,0,0
63,13,23,0,0,0,1
47,9,45,0,1902,1,0
30,13,27,0,0,0,0
47,7,44,0,0,0,0
21,13,30,0,0,1,0
25,9,16,0,0,1,0
31,7,10,0,0,1,0
38,9,49,0,0,1,0
45,7,45,0,0,1,0
37,4,47,5178,0,1,0
26,9,40,14084,0,1,0
43,7,31,0,0,1,1
40,1,59,0,2824,0,0
28,9,33,0,0,1,0
42,10,58,0,0,1,0
30,10,45,0,0,0,0
25,10,26,0,0,0,0
41,14,36,0,0,0,1
45,10,51,0,0,0,0
29,9,43,0,0,0,0
43,13,16,0,0,1,0
37,7,44,0,2392,0,1
50,13,48,0,2824,0,0
43,7,27,0,0,0,0
56,9,40,0,2042,1,1
22,12,20,7688,0,0,0
52,13,56,7688,0,1,0
31,14,52,0,0,1,1
32,7,39,15024,0,1,1
62,11,39,0,0,1,0
37,13,29,0,0,0,0
40,13,35,2174,0,0,0
50,9,50,0,0,1,1
75,12,45,0,0,1,1
43,9,31,0,0,1,0
26,7,26,0,0,0,0
31,7,20,0,0,1,0
39,16,36,0,0,1,1
71,11,44,0,0,0,0
61,9,59,15024,0,1,1
42,4,35,0,0,0,0
46,13,27,0,0,0,1
52,9,31,5178,0,1,0
45,1,22,0,0,1,0
45,7,29,0,0,0,0
32,7,46,0,0,1,1
28,5,33,0,0,1,0
47,9,25,0,0,1,0
78,3,36,14084,0,1,0
26,7,36,0,0,0,0
33,4,28,0,0,0,0
51,10,49,0,0,1,0
47,13,37,0,0,0,0
54,9,49,0,0,1,0
31,9,33,0,0,0,0
35,9,39,0,0,1,0
47,5,57,5178,0,1,0
33,9,40,0,2042,1,0
24,10,34,0,0,0,0
53,9,57,0,0,1,1
64,9,49,0,0,1,0
29,10,45,0,0,0,0
30,7,50,0,0,1,0
30,9,54,0,0,1,0
22,5,48,0,0,0,0
47,11,19,0,0,0,1
36,13,45,0,0,0,0
51,9,43,0,0,1,1
44,10,28,0,0,0,0
72,13,62,0,0,1,1
24,9,54,0,0,0,0
24,9,16,0,0,1,0
20,9,31,0,0,1,0
28,7,42,0,0,1,0
47,13,40,0,0,1,0
28,9,26,0,0,1,1
18,10,37,0,0,0,0
34,2,37,5178,0,0,0
36,9,30,0,0,1,0
37,9,35,0,2824,1,0
37,9,43,0,0,1,0
49,9,43,0,0,1,1
57,13,43,0,0,1,0
35,6,54,0,0,1,1
18,5,56,0,0,0,1
26,9,29,0,0,0,0
36,9,26,0,0,0,0
17,3,38,0,0,0,0
44,3,26,0,0,0,0
39,7,30,0,0,1,0
56,9,34,0,0,1,0
29,10,45,99999,0,1,1
41,9,38,0,0,1,0
69,9,43,0,0,1,1
44,13,70,7688,0,1,1
44,9,51,2174,0,0,0
31,9,31,0,0,0,0
51,8,49,0,0,1,1
45,7,52,0,0,1,0
29,2,39,0,0,1,0
38,11,31,0,0,1,0
53,10,36,0,0,1,0
39,6,12,0,0,1,0
40,9,28,0,0,1,0
64,7,41,0,0,1,0
24,7,39,0,0,0,0
17,9,35,0,0,1,0
40,13,40,0,0,1,1
32,7,63,0,0,1,1
29,10,19,0,2824,0,0
52,9,25,0,0,1,0
25,13,27,0,0,1,0
58,9,54,0,0,1,1
25,10,54,0,0,0,0
36,9,66,0,0,1,0
28,10,51,0,0,1,0
26,9,27,0,0,1,1
27,5,38,0,0,1,0
30,9,22,0,2042,0,0
31,13,16,0,0,1,0
19,9,14,0,0,1,1
41,13,27,15024,0,1,0
27,9,30,0,0,0,0
59,9,48,0,0,0,0
24,13,48,0,0,1,1
44,13,18,0,0,0,1
37,9,40,14084,0,0,0
34,9,35,0,0,0,0
32,7,49,0,0,0,0
19,7,52,0,0,0,0
37,8,42,0,0,1,0
63,13,49,5178,0,1,1
20,9,43,0,0,1,0
37,12,30,0,0,1,0
39,5,28,0,0,0,0
41,10,33,0,0,0,1
33,14,39,0,0,1,0
21,15,17,0,0,1,0
37,9,40,0,0,1,0
59,13,47,0,0,1,1
33,7,37,0,0,1,0
37,12,34,0,0,1,0
67,2,43,0,0,1,0
42,7,43,2174,0,0,1
38,13,39,0,0,1,0
34,7,14,0,0,1,0
32,9,20,0,0,1,0
37,7,48,0,0,0,0
33,7,45,0,0,1,0
37,15,21,0,2392,1,1
35,8,48,0,0,1,0
21,13,41,0,0,0,0
53,7,48,0,0,1,0
57,15,33,0,0,1,1
22,7,46,0,0,1,0
28,7,38,0,0,1,0
52,11,33,0,0,0,0
27,11,41,0,0,0,1
33,10,46,0,0,1,0
62,11,33,0,1977,1,1
32,7,44,0,0,1,0
26,12,55,0,0,1,0
27,9,47,0,1902,1,0
35,13,49,0,1977,0,0
63,9,36,0,0,0,0
25,9,30,0,0,0,0
21,10,56,0,0,1,1
24,9,28,0,0,1,0
32,9,52,0,0,0,0
31,13,46,0,0,1,0
42,14,43,0,0,1,0
35,10,24,0,0,1,1
52,13,30,0,0,1,0
44,13,48,0,0,1,1
33,9,49,0,0,1,1
47,13,38,0,0,1,1
59,13,42,0,0,1,1
27,13,42,0,1977,1,0
38,10,46,0,0,0,0
30,9,54,0,0,1,0
48,9,23,0,0,1,1
38,5,37,0,0,0,0
36,9,36,99999,0,1,1
49,10,40,0,0,1,1
31,13,36,0,0,1,0
32,8,54,5178,0,0,1
33,7,23,0,0,1,0
48,14,35,0,0,1,0
41,9,44,0,0,0,0
47,6,40,2174,0,1,1
55,9,48,0,0,0,0
21,9,55,0,0,1,0
41,9,24,0,0,1,0
52,9,51,0,0,0,0
54,13,42,0,0,0,0
48,7,46,0,0,1,1
38,7,45,0,0,1,0
39,4,38,0,0,0,0
62,13,29,0,0,1,0
36,14,42,0,0,0,0
27,7,37,0,0,1,0
57,8,47,0,0,1,1
39,10,41,0,0,1,0
60,8,67,0,0,1,1
21,9,42,0,0,1,1
34,10,45,0,0,1,0
61,13,54,0,2824,1,0
57,13,21,0,0,1,1
40,9,35,0,0,1,0
30,9,58,0,0,0,0
20,14,61,0,0,1,0
31,7,55,0,0,1,0
77,10,35,0,0,1,1
24,10,34,0,0,0,0
37,9,57,0,0,1,1
40,9,23,0,0,1,1
35,14,30,7688,0,0,0
48,9,51,0,0,1,0
57,9,16,0,0,1,0
47,9,30,0,0,1,0
31,6,47,0,0,0,0
39,9,57,0,0,1,0
32,7,54,0,0,1,0
51,9,45,0,0,0,1
26,14,56,0,0,0,0
40,14,36,0,0,1,0
18,9,30,0,0,1,0
61,7,63,0,0,0,0
29,10,39,0,1977,0,0
37,10,36,0,0,1,0
24,9,22,0,0,0,0
36,9,19,0,0,0,0
27,7,57,0,0,1,0
17,13,45,0,0,0,1
30,9,46,0,0,1,0
20,7,21,0,0,1,0
59,3,36,0,0,1,0
47,7,59,0,0,1,0
26,9,25,0,0,1,0
35,9,57,0,0,0,0
74,9,36,0,0,0,1
34,6,41,0,0,1,0
41,9,48,0,0,1,0
34,5,45,0,0,1,0
37,9,67,0,0,0,0
25,9,40,5178,0,1,0
26,14,34,0,0,1,0
33,7,41,0,0,0,0
32,13,60,0,0,1,0
38,1,36,14084,0,1,1
50,14,34,0,0,0,1
33,9,29,0,0,1,0
36,9,48,0,0,1,0
61,13,53,0,0,1,1
54,9,19,0,0,0,1
41,13,61,0,0,1,1
48,10,41,0,0,0,0
32,7,20,0,0,1,0
22,5,32,0,0,1,0
61,11,59,0,0,1,0
28,8,42,0,0,0,0
55,5,36,0,0,1,0
47,9,29,0,0,0,0
26,10,43,0,0,0,0
64,7,39,0,0,1,0
27,13,62,0,0,1,1
18,10,31,0,0,0,0
29,9,55,0,0,0,0
22,9,45,0,0,1,0
36,9,31,0,0,1,0
43,9,32,0,0,1,0
17,7,43,0,0,0,0
37,10,37,0,0,1,0
47,9,44,0,0,0,0
48,9,23,99999,0,0,1
38,9,42,0,0,1,0
35,9,37,0,0,0,0
44,7,35,0,0,0,0
54,9,34,0,0,1,0
47,7,34,0,0,0,0
36,13,41,0,0,1,0
30,9,28,0,0,1,0
46,13,50,0,0,0,1
44,13,62,0,0,0,0
31,12,53,0,0,1,0
53,9,38,0,0,1,0
27,13,39,0,0,1,0
52,9,69,0,0,1,0
45,9,34,0,0,1,0
45,7,50,0,0,0,0
42,8,33,0,0,1,0
18,9,56,0,0,1,0
20,12,40,0,0,1,1
42,8,41,0,0,0,0
28,5,33,0,0,1,0
74,9,44,0,0,1,1
39,13,46,0,0,1,1
57,13,39,0,0,1,0
48,13,51,99999,0,1,1
40,10,59,0,0,1,0
56,9,73,0,0,0,0
37,14,37,0,0,1,0
35,3,21,0,0,1,0
49,11,47,0,0,1,0
38,9,20,0,0,1,0
42,7,36,0,0,1,0
35,15,60,0,0,0,1
58,9,30,0,0,1,0
31,9,38,0,0,1,0
44,11,26,0,0,0,0
36,13,46,0,0,1,1
43,10,54,0,0,1,1
44,10,27,99999,0,0,1
22,10,56,0,0,1,0
52,9,39,14084,0,0,0
26,9,39,0,0,1,0
56,9,43,0,0,1,0
34,9,40,0,2392,1,0
40,10,49,0,0,1,0
52,3,50,0,0,1,0
41,10,38,0,0,1,1
51,9,37,0,0,1,0
45,2,55,0,0,1,0
29,7,36,0,0,0,0
47,7,27,0,0,1,0
57,6,56,0,0,1,0
48,9,53,0,0,0,0
18,6,41,0,0,1,0
45,13,42,0,0,1,0
36,13,34,0,0,1,0
24,5,48,0,0,1,0
21,7,61,0,0,1,0
52,10,59,0,0,0,0
45,7,35,7688,0,1,1
57,9,47,0,0,1,1
41,14,29,0,0,1,0
26,8,30,0,0,1,1
35,14,40,0,0,0,1
45,13,33,0,0,1,1
50,12,44,0,0,1,0
38,13,25,0,1902,1,0
67,13,58,0,0,0,1
41,13,53,0,0,0,0
20,16,60,0,0,0,0
17,7,29,14084,0,1,0
46,10,39,0,0,1,1
45,9,42,0,0,0,0
47,11,72,0,0,0,0
56,13,25,0,0,1,1
45,9,16,0,0,1,0
42,7,35,0,0,1,0
26,7,42,0,0,0,0
40,5,36,7688,0,1,0
58,14,37,0,0,1,1
48,9,66,0,0,1,0
22,5,23,0,0,1,0
54,5,57,0,0,0,0
33,12,51,0,0,0,0
41,14,33,99999,0,1,1
55,7,46,0,0,1,0
62,13,40,99999,0,1,1
47,14,44,0,0,1,0
21,16,40,0,0,0,0
29,9,52,0,0,1,1
33,10,58,2174,0,1,0
38,7,55,0,0,1,0
34,7,57,0,0,1,0
27,9,41,0,0,1,0
50,10,36,0,0,1,0
33,9,59,0,0,1,0
45,8,57,0,0,1,0
40,6,66,0,0,1,0
44,9,52,0,0,1,0
23,12,36,0,0,1,0
39,16,52,0,0,1,1
58,13,46,0,0,1,1
35,13,54,0,0,1,0
32,10,62,0,0,0,0
20,10,31,0,0,0,1
47,9,25,0,0,0,0
37,13,34,0,0,1,0
18,13,23,0,0,1,0
36,13,43,0,0,1,0
37,6,39,0,0,1,0
41,11,46,0,0,0,1
23,9,41,0,0,1,0
30,9,29,0,0,0,1
47,9,59,0,0,1,0
38,9,26,0,0,0,0
30,7,46,0,0,1,0
52,14,56,0,0,0,0
59,10,24,0,0,1,0
36,12,38,0,0,1,0
54,9,64,0,0,0,1
18,9,32,0,0,1,0
27,14,36,0,0,1,0
22,9,49,0,0,1,0
34,9,38,0,0,0,1
44,16,64,0,0,0,0
29,10,22,0,0,1,0
44,10,48,7688,0,1,1
18,13,26,0,0,0,0
29,9,35,0,0,0,0
35,6,58,0,0,0,0
28,9,55,0,0,1,0
49,14,21,0,2042,0,0
60,9,19,0,0,1,0
57,13,48,0,1977,0,0
21,11,43,0,2042,1,0
53,6,34,0,0,1,0
42,10,30,0,0,0,0
26,9,46,99999,0,1,1
75,9,46,0,0,1,1
41,6,35,0,0,1,1
51,6,40,0,0,0,1
39,10,23,0,0,1,1
39,9,45,0,0,1,0
50,10,32,0,0,1,0
26,7,39,0,0,1,0
17,9,47,0,0,1,0
35,11,43,14084,2042,1,1
32,9,37,0,0,1,1
21,13,45,0,0,0,0
38,4,26,0,0,0,0
32,9,19,0,0,1,0
35,14,33,0,0,1,1
39,9,51,0,0,1,0
36,10,43,0,0,0,0
32,14,40,0,0,1,0
42,13,43,0,0,1,0
19,14,27,0,0,0,1
47,9,59,0,0,1,0
19,10,39,0,0,1,0
24,11,28,0,0,0,0
41,9,45,0,0,0,0
56,9,19,0,0,0,0
67,7,39,0,0,0,0
71,13,41,0,0,1,0
44,13,56,5178,0,1,0
52,7,25,0,0,0,0
55,9,42,0,0,0,0
47,13,37,0,0,1,0
42,9,51,0,0,0,0
47,8,48,0,0,0,0
44,9,59,0,0,1,0
40,9,42,0,0,1,0
43,13,51,0,0,1,0
58,8,51,0,0,0,1
46,13,56,0,0,0,0
39,10,24,0,0,0,0
29,9,52,0,0,1,0
42,8,37,0,0,1,0
31,9,34,0,0,1,0
21,7,75,0,0,0,0
61,9,24,0,2392,0,0
56,14,26,0,0,1,1
52,7,42,0,0,1,0
41,6,60,0,0,0,0
39,14,44,0,0,0,0
36,13,29,0,0,1,1
49,9,31,0,0,1,1
52,13,41,0,0,1,0
44,9,44,2174,0,1,0
57,9,41,0,0,1,0
40,1,52,0,0,0,0
40,11,34,0,0,1,0
58,13,50,0,0,1,0
44,13,35,0,0,1,0
27,9,48,0,0,1,0
22,10,55,0,0,1,0
56,9,33,2174,0,0,1
46,15,42,0,0,1,1
43,9,36,0,0,0,0
25,7,25,0,0,1,0
36,11,52,0,0,1,0
44,9,41,0,0,1,0
25,9,26,0,0,1,0
44,12,33,0,0,1,1
44,9,16,0,0,1,0
28,10,51,0,0,1,0
49,11,29,0,0,1,1
30,9,47,0,0,0,0
40,9,37,0,0,1,0
42,13,36,0,0,1,1
39,9,47,0,0,0,0
37,9,43,14084,0,0,1
29,5,43,0,0,1,0
46,3,36,0,0,1,0
17,5,32,7688,0,1,0
54,7,55,15024,0,1,1
56,1,60,0,0,0,0
28,13,30,0,0,1,0
34,9,24,0,0,1,0
33,11,45,0,0,1,0
33,15,42,0,0,1,1
50,5,45,0,0,0,1
26,9,32,7688,0,0,0
68,14,67,0,0,0,0
43,12,30,0,0,1,0
20,7,18,2174,0,1,0
64,11,59,5178,0,1,1
42,9,39,0,0,1,0
24,13,38,0,0,1,1
26,13,46,0,0,0,0
67,7,41,0,0,0,0
38,7,42,0,0,1,1
29,10,48,0,0,1,0
30,7,52,0,0,0,0
29,7,42,2174,0,1,0
32,14,41,0,0,1,0
34,10,38,0,0,1,0
31,11,56,0,0,0,0
34,11,45,15024,0,1,0
18,13,58,0,0,0,1
34,9,67,0,0,1,0
34,13,75,0,0,1,1
57,9,20,0,0,1,0
32,14,40,0,0,1,0
39,5,55,0,0,1,0
33,9,44,0,0,0,1
53,9,37,0,0,1,0
41,13,49,0,0,1,0
51,7,58,0,0,1,1
62,10,25,0,0,0,1
33,9,12,5178,0,1,0
49,10,48,0,0,1,1
48,7,36,0,0,1,0
74,13,27,0,0,0,1
46,9,39,5178,0,1,0
29,14,43,0,0,1,0
25,10,63,0,0,1,0
40,14,30,0,0,1,1
48,9,21,0,0,0,0
39,9,39,0,0,0,0
49,9,18,0,0,0,1
22,9,27,0,0,0,0
47,14,32,99999,0,1,1
33,7,44,0,0,1,0
36,14,39,0,0,1,0
60,9,50,0,0,1,0
41,9,34,0,0,0,0
40,7,39,0,0,0,0
34,10,34,0,0,1,0
54,12,21,0,2392,1,1
49,9,33,0,0,1,0
44,9,45,0,0,0,1
41,7,36,0,0,0,1
23,14,41,0,0,1,0
43,5,20,0,0,0,0
28,13,43,0,0,1,0
68,11,36,0,0,1,1
41,9,55,0,0,0,0
42,9,42,0,0,1,0
74,4,28,0,0,1,0
20,9,29,0,0,1,0
32,9,47,0,0,1,1
53,13,21,0,0,1,0
48,12,28,0,0,1,0
17,11,28,0,0,1,0
29,9,18,0,0,1,0
32,13,34,0,0,1,0
41,12,50,0,0,1,1
50,10,20,0,0,1,1
45,5,50,0,0,0,0
35,9,21,0,0,0,0
33,13,37,0,0,1,0
31,9,41,0,0,0,0
47,13,46,0,0,1,1
49,10,52,0,0,1,0
46,9,13,0,0,0,0
54,7,27,0,0,1,1
24,10,30,0,0,1,0
30,5,23,0,0,1,0
31,9,43,0,0,0,0
33,7,48,0,0,0,0
20,7,34,0,1977,1,0
53,9,40,0,0,0,0
32,13,52,0,0,1,0
58,7,48,0,1902,1,0
32,13,33,0,0,0,0
62,13,30,0,0,1,1
39,10,39,0,0,1,0
35,5,26,7688,0,1,0
29,14,25,0,0,0,1
42,8,31,0,0,1,0
35,14,16,0,0,1,0
26,13,50,0,0,1,0
53,13,37,0,0,1,1
61,9,45,0,0,1,1
34,14,42,0,0,0,1
50,7,46,0,0,0,0
44,13,44,0,0,1,1
19,13,58,15024,0,1,0
44,7,42,0,0,0,0
38,9,22,0,0,1,0
29,13,44,0,0,1,1
41,15,21,14084,0,1,1
35,13,50,0,0,0,1
47,9,49,0,0,1,0
58,9,50,0,0,0,1
34,13,46,0,0,0,0
52,7,53,0,0,1,0
40,11,44,0,0,0,0
29,9,40,0,0,1,0
35,9,21,0,0,1,0
33,9,38,0,0,1,0
36,7,48,0,0,1,0
31,10,28,0,0,1,0
27,13,40,0,0,1,0
46,10,29,7688,0,0,0
46,9,29,0,0,1,0
59,13,43,0,0,1,0
49,9,38,0,0,0,0
64,10,67,0,0,1,1
34,9,40,0,2392,1,0
55,9,25,0,0,1,0
40,13,37,7688,0,1,0
33,13,31,0,0,1,0
33,9,39,0,0,0,0
28,10,35,0,1977,0,0
42,9,33,0,0,1,0
54,12,43,0,2392,1,0
23,14,34,0,2042,0,0
34,9,25,0,0,1,0
32,9,25,0,0,0,0
49,9,58,15024,0,1,0
67,9,33,0,0,1,1
36,10,57,7688,0,1,0
32,9,36,7688,0,1,0
23,9,37,0,0,0,0
55,14,27,0,0,0,0
35,7,58,0,0,1,0
32,8,35,0,0,0,1
39,9,34,0,0,1,0
46,10,44,0,0,1,0
57,11,42,0,0,1,1
43,9,38,0,0,1,0
44,13,22,0,0,1,0
23,10,35,0,2824,1,0
77,9,34,0,0,0,0
37,10,40,0,0,1,1
44,11,39,7688,0,1,0
43,10,24,0,0,1,0
45,8,6,0,0,1,0
24,11,28,0,0,1,0
24,7,51,0,0,0,0
36,8,49,0,0,0,0
62,13,36,0,0,1,0
45,9,61,0,0,1,0
28,13,43,0,0,1,0
21,11,41,0,0,1,0
37,13,52,0,0,1,1
45,6,34,0,0,1,0
34,13,67,0,0,0,1
21,14,26,0,2042,1,0
61,9,35,0,0,1,0
61,9,36,0,0,1,0
28,9,41,0,0,0,0
46,10,39,0,0,1,0
21,7,33,0,0,1,1
36,7,55,14084,0,1,0
45,11,38,0,0,1,1
36,5,46,0,0,1,0
67,6,34,0,0,0,1
35,8,53,0,2824,0,0
45,9,28,0,0,1,0
39,9,46,0,0,1,0
29,13,46,0,0,1,0
40,13,33,0,0,0,0
48,12,16,0,1977,1,0
41,7,42,0,0,0,0
60,9,13,0,0,1,1
38,5,34,0,0,1,0
33,7,22,0,0,1,0
43,7,26,0,0,0,0
17,13,54,0,2392,1,0
32,13,49,0,0,1,0
36,13,34,0,0,1,0
67,9,38,0,0,1,1
38,7,46,0,0,1,0
40,10,63,7688,0,0,0
39,7,38,0,0,1,0
44,14,38,0,0,0,1
37,12,49,0,0,0,0
39,11,38,0,0,1,0
70,7,37,15024,0,1,1
28,10,53,0,0,1,0
37,13,49,0,0,1,1
36,2,59,0,0,1,0
45,14,31,0,0,0,1
35,9,29,0,0,1,0
42,13,40,14084,0,0,1
24,8,46,0,0,1,0
29,6,24,0,0,1,0
38,9,45,0,0,0,0
23,5,29,0,0,1,0
49,14,48,0,0,0,0
26,7,14,0,0,0,0
55,9,36,0,0,0,1
21,14,44,0,0,1,0
26,13,47,0,0,1,0
40,9,37,0,0,0,1
32,9,28,0,0,0,0
26,14,60,0,1902,1,1
40,9,54,0,0,0,1
29,13,47,0,0,0,0
50,7,46,0,0,0,0
30,13,79,0,0,1,1
53,9,34,0,0,1,1
25,7,37,0,0,1,0
44,10,41,0,0,1,0
50,13,52,0,0,1,1
21,2,42,0,0,1,0
33,14,40,0,0,1,0
52,9,35,0,0,0,0
60,13,51,0,0,0,0
21,12,38,0,0,0,1
25,5,47,0,0,0,0
50,2,15,0,0,1,0
20,9,44,0,0,1,0
46,6,62,0,0,1,0
52,13,46,0,0,1,1
35,9,32,0,0,0,0
41,9,38,0,0,1,0
24,10,14,0,0,1,0
50,5,39,0,0,0,0
30,13,38,7688,0,1,1
36,13,45,0,0,1,0
49,13,50,0,0,0,0
34,5,51,0,0,1,0
45,7,46,0,0,1,0
39,11,45,0,0,1,1
26,9,30,0,0,1,0
33,14,19,0,0,1,0
76,10,41,0,0,0,0
57,10,46,0,0,1,1
47,9,46,0,0,1,0
30,4,56,0,0,0,0
29,9,38,0,0,1,0
40,7,30,0,0,0,0
49,8,29,0,2824,1,0
28,11,35,0,0,0,0
40,7,28,0,0,1,0
37,11,30,0,0,1,0
37,5,63,0,0,1,0
34,3,51,0,0,1,0
29,10,44,0,0,1,0
27,6,44,0,0,1,0
28,7,48,0,0,0,0
48,14,52,0,0,0,0
40,13,64,0,0,1,1
31,11,52,0,0,0,1
39,9,48,0,0,0,0
38,14,43,0,1902,1,0
47,8,58,0,0,1,0
40,12,42,0,0,0,0
42,9,66,0,0,0,0
26,9,59,0,0,0,0
34,13,41,0,0,1,1
45,13,30,0,0,1,1
38,7,23,0,0,1,0
41,14,44,0,0,1,0
23,13,33,0,0,1,0
58,9,45,0,0,0,0
40,14,39,0,0,1,0
39,9,43,0,0,0,1
