dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2011-01-12,1,0,1,21,0,2,1,1,0.0772,0.0387,0.5477,0.0881,2,10,12
2011-01-12,1,0,1,22,0,2,1,1,0.1658,0.1483,0.7944,0.1561,1,23,24
2011-01-12,1,0,1,23,0,2,1,1,0.2147,0.2312,0.7475,0.0708,1,13,14
2011-01-13,1,0,1,0,0,3,1,1,0.2241,0.2209,0.7609,0.028,2,17,19
2011-01-13,1,0,1,1,0,3,1,2,0.2087,0.1631,0.6416,0.0605,0,4,4
2011-01-13,1,0,1,2,0,3,1,2,0.2446,0.227,0.6513,0.1606,4,26,30
2011-01-13,1,0,1,3,0,3,1,1,0.2497,0.2493,0.5057,0.2304,5,20,25
2011-01-13,1,0,1,4,0,3,1,1,0.2586,0.2547,0.7237,0.2321,0,6,6
2011-01-13,1,0,1,5,0,3,1,3,0.3241,0.2919,0.6556,0.307,2,20,22
2011-01-13,1,0,1,6,0,3,1,1,0.3072,0.2767,0.676,0.1881,4,38,42
2011-01-13,1,0,1,7,0,3,1,1,0.2624,0.2383,0.7926,0.1989,1,7,8
2011-01-13,1,0,1,8,0,3,1,2,0.3181,0.2982,0.5576,0.16,0,4,4
2011-01-13,1,0,1,9,0,3,1,1,0.2817,0.2323,0.6092,0.1639,4,31,35
2011-01-13,1,0,1,10,0,3,1,1,0.2854,0.2703,0.6541,0.3464,1,8,9
2011-01-13,1,0,1,11,0,3,1,1,0.2588,0.2713,0.5306,0.2009,1,9,10
2011-01-13,1,0,1,12,0,3,1,3,0.1797,0.1527,0.6133,0.2079,2,17,19
2011-01-13,1,0,1,13,0,3,1,1,0.1698,0.1509,0.6823,0.0884,1,15,16
2011-01-13,1,0,1,14,0,3,1,2,0.2028,0.175,0.5972,0.2128,5,30,35
2011-01-13,1,0,1,15,0,3,1,1,0.1807,0.1618,0.7628,0.2327,0,7,7
2011-01-13,1,0,1,16,0,3,1,1,0.1428,0.1409,0.4846,0.2688,7,27,34
2011-01-13,1,0,1,17,0,3,1,1,0.1403,0.0932,0.7482,0.2304,3,25,28
2011-01-13,1,0,1,18,0,3,1,1,0.184,0.1613,0.6977,0.1699,5,36,41
2011-01-13,1,0,1,19,0,3,1,2,0.1119,0.0844,0.5819,0.1664,7,54,61
2011-01-13,1,0,1,20,0,3,1,2,0.1655,0.1386,0.541,0.1742,1,6,7
2011-01-13,1,0,1,21,0,3,1,2,0.1482,0.1225,0.4271,0.1886,2,11,13
2011-01-13,1,0,1,22,0,3,1,1,0.1642,0.1628,0.5541,0.2814,1,9,10
2011-01-13,1,0,1,23,0,3,1,1,0.2361,0.2107,0.7311,0.2658,2,13,15
2011-01-14,1,0,1,0,0,4,1,1,0.247,0.2554,0.6197,0.2402,0,8,8
2011-01-14,1,0,1,1,0,4,1,2,0.2672,0.2754,0.7396,0.3423,1,11,12
2011-01-14,1,0,1,2,0,4,1,2,0.3062,0.2818,0.5574,0.0325,2,15,17
2011-01-14,1,0,1,3,0,4,1,1,0.2714,0.3048,0.6936,0.1432,0,5,5
2011-01-14,1,0,1,4,0,4,1,2,0.3105,0.2694,0.5472,0.1791,1,23,24
2011-01-14,1,0,1,5,0,4,1,1,0.2788,0.2108,0.5256,0.1262,1,10,11
2011-01-14,1,0,1,6,0,4,1,1,0.3069,0.293,0.6086,0.1056,5,23,28
2011-01-14,1,0,1,7,0,4,1,1,0.286,0.2615,0.5549,0.0426,3,14,17
2011-01-14,1,0,1,8,0,4,1,1,0.2871,0.2763,0.467,0.1551,1,6,7
2011-01-14,1,0,1,9,0,4,1,1,0.2943,0.2955,0.6023,0.2515,2,31,33
2011-01-14,1,0,1,10,0,4,1,1,0.2212,0.233,0.6385,0.2419,0,10,10
2011-01-14,1,0,1,11,0,4,1,1,0.3183,0.2842,0.745,0.1198,3,13,16
2011-01-14,1,0,1,12,0,4,1,1,0.1737,0.1468,0.7263,0.1976,2,17,19
2011-01-14,1,0,1,13,0,4,1,1,0.1447,0.1532,0.7575,0.2886,2,9,11
2011-01-14,1,0,1,14,0,4,1,1,0.2203,0.1902,0.7,0.0584,3,26,29
2011-01-14,1,0,1,15,0,4,1,2,0.189,0.2084,0.6644,0.1673,10,79,89
2011-01-14,1,0,1,16,0,4,1,1,0.1696,0.204,0.5101,0.2029,4,29,33
2011-01-14,1,0,1,17,0,4,1,1,0.1618,0.1907,0.6488,0.1808,5,24,29
2011-01-14,1,0,1,18,0,4,1,1,0.1335,0.1468,0.6963,0.2481,2,18,20
2011-01-14,1,0,1,19,0,4,1,1,0.1008,0.0784,0.7857,0.0602,0,3,3
2011-01-14,1,0,1,20,0,4,1,2,0.1477,0.1447,0.7039,0.0995,0,6,6
2011-01-14,1,0,1,21,0,4,1,3,0.1303,0.0897,0.761,0.2346,1,11,12
2011-01-14,1,0,1,22,0,4,1,1,0.213,0.1637,0.5255,0.0438,3,12,15
2011-01-14,1,0,1,23,0,4,1,1,0.1874,0.1837,0.5986,0.2449,3,16,19
2011-01-15,1,0,1,0,0,5,0,1,0.182,0.1521,0.6747,0.216,1,4,5
2011-01-15,1,0,1,1,0,5,0,2,0.2229,0.2142,0.7438,0.2394,2,5,7
2011-01-15,1,0,1,2,0,5,0,1,0.2716,0.2353,0.6083,0.1425,1,5,6
2011-01-15,1,0,1,3,0,5,0,3,0.2491,0.238,0.6168,0.2208,2,5,7
2011-01-15,1,0,1,4,0,5,0,1,0.2514,0.2314,0.6936,0.0862,3,7,10
2011-01-15,1,0,1,5,0,5,0,1,0.3021,0.2791,0.5072,0.1468,3,6,9
2011-01-15,1,0,1,6,0,5,0,1,0.3049,0.2906,0.7803,0.1829,2,8,10
2011-01-15,1,0,1,7,0,5,0,3,0.2721,0.2289,0.5349,0.1081,3,8,11
2011-01-15,1,0,1,8,0,5,0,2,0.2655,0.2533,0.4316,0.1974,6,21,27
2011-01-15,1,0,1,9,0,5,0,1,0.2809,0.2416,0.6229,0.0885,16,46,62
2011-01-15,1,0,1,10,0,5,0,1,0.1971,0.1911,0.8001,0.2015,10,22,32
2011-01-15,1,0,1,11,0,5,0,1,0.1795,0.1515,0.6907,0.3193,3,6,9
2011-01-15,1,0,1,12,0,5,0,2,0.1863,0.1795,0.7065,0.0795,23,48,71
2011-01-15,1,0,1,13,0,5,0,1,0.1858,0.1717,0.6356,0.1782,0,2,2
2011-01-15,1,0,1,14,0,5,0,2,0.1875,0.1559,0.616,0.0506,9,24,33
2011-01-15,1,0,1,15,0,5,0,1,0.2175,0.2021,0.4738,0.1134,6,22,28
2011-01-15,1,0,1,16,0,5,0,3,0.1801,0.1976,0.4061,0.2362,3,9,12
2011-01-15,1,0,1,17,0,5,0,1,0.1314,0.0882,0.6565,0.1455,17,31,48
2011-01-15,1,0,1,18,0,5,0,1,0.1343,0.1088,0.7678,0.2394,5,10,15
2011-01-15,1,0,1,19,0,5,0,1,0.0977,0.1168,0.6746,0.2085,2,5,7
2011-01-15,1,0,1,20,0,5,0,1,0.145,0.1346,0.6979,0.1748,2,7,9
2011-01-15,1,0,1,21,0,5,0,3,0.1469,0.1738,0.7937,0.0976,4,7,11
2011-01-15,1,0,1,22,0,5,0,1,0.188,0.2065,0.6641,0.2348,8,18,26
2011-01-15,1,0,1,23,0,5,0,1,0.1613,0.1517,0.6216,0.2043,0,0,0
2011-01-16,1,0,1,0,0,6,0,3,0.237,0.2139,0.5444,0.0578,1,4,5
2011-01-16,1,0,1,1,0,6,0,2,0.2982,0.2614,0.8224,0.1028,0,3,3
2011-01-16,1,0,1,2,0,6,0,1,0.2519,0.2537,0.6775,0.0415,6,11,17
2011-01-16,1,0,1,3,0,6,0,1,0.2888,0.2705,0.5268,0.0707,4,8,12
2011-01-16,1,0,1,4,0,6,0,2,0.3131,0.294,0.5016,0.1549,5,10,15
2011-01-16,1,0,1,5,0,6,0,1,0.2774,0.2814,0.7476,0.0955,0,1,1
2011-01-16,1,0,1,6,0,6,0,1,0.3052,0.3053,0.5157,0.1135,7,10,17
2011-01-16,1,0,1,7,0,6,0,1,0.294,0.3231,0.806,0.2912,1,4,5
2011-01-16,1,0,1,8,0,6,0,1,0.2894,0.2715,0.3454,0.2623,6,12,18
2011-01-16,1,0,1,9,0,6,0,1,0.2419,0.2446,0.7681,0.1244,11,27,38
2011-01-16,1,0,1,10,0,6,0,2,0.2572,0.2232,0.673,0.2435,5,11,16
2011-01-16,1,0,1,11,0,6,0,2,0.2568,0.227,0.6362,0.2772,11,17,28
2011-01-16,1,0,1,12,0,6,0,2,0.2742,0.2816,0.605,0.2295,6,10,16
2011-01-16,1,0,1,13,0,6,0,2,0.2339,0.2168,0.8157,0.2039,17,33,50
2011-01-16,1,0,1,14,0,6,0,2,0.2623,0.2587,0.6945,0.2679,3,11,14
2011-01-16,1,0,1,15,0,6,0,2,0.1289,0.1083,0.5468,0.2416,23,43,66
2011-01-16,1,0,1,16,0,6,0,2,0.1818,0.1836,0.4599,0.083,10,17,27
2011-01-16,1,0,1,17,0,6,0,1,0.1463,0.1561,0.6531,0.1649,16,34,50
2011-01-16,1,0,1,18,0,6,0,1,0.2238,0.212,0.6275,0.1358,5,8,13
2011-01-16,1,0,1,19,0,6,0,2,0.1066,0.0989,0.4874,0.2722,3,8,11
2011-01-16,1,0,1,20,0,6,0,1,0.1133,0.1162,0.6331,0.1336,5,13,18
2011-01-16,1,0,1,21,0,6,0,2,0.1357,0.1143,0.579,0.1198,5,8,13
2011-01-16,1,0,1,22,0,6,0,3,0.0912,0.0935,0.6418,0.2621,4,8,12
2011-01-16,1,0,1,23,0,6,0,1,0.1745,0.1931,0.7051,0.2008,13,19,32
2011-01-17,1,0,1,0,0,0,1,1,0.187,0.1638,0.7806,0.3489,0,2,2
2011-01-17,1,0,1,1,0,0,1,1,0.2441,0.2677,0.7165,0.111,1,6,7
2011-01-17,1,0,1,2,0,0,1,2,0.2711,0.2375,0.5507,0.1385,1,20,21
2011-01-17,1,0,1,3,0,0,1,1,0.349,0.3226,0.652,0.2698,2,12,14
2011-01-17,1,0,1,4,0,0,1,2,0.3247,0.2799,0.6238,0.0777,0,4,4
2011-01-17,1,0,1,5,0,0,1,1,0.2716,0.2275,0.4896,0.2856,3,24,27
2011-01-17,1,0,1,6,0,0,1,2,0.2615,0.2416,0.6637,0.0834,1,10,11
2011-01-17,1,0,1,7,0,0,1,1,0.3143,0.2943,0.8042,0.2288,1,23,24
2011-01-17,1,0,1,8,0,0,1,2,0.2339,0.2557,0.6299,0.0326,3,20,23
2011-01-17,1,0,1,9,0,0,1,1,0.3472,0.3208,0.4559,0.1836,4,27,31
2011-01-17,1,0,1,10,0,0,1,1,0.3046,0.3001,0.6226,0.0704,1,12,13
2011-01-17,1,0,1,11,0,0,1,1,0.2193,0.2203,0.5067,0.3341,6,28,34
2011-01-17,1,0,1,12,0,0,1,2,0.1489,0.1415,0.7215,0.0943,4,29,33
2011-01-17,1,0,1,13,0,0,1,2,0.2508,0.2446,0.6774,0.1137,0,9,9
2011-01-17,1,0,1,14,0,0,1,1,0.1728,0.1439,0.6156,0.2228,6,31,37
2011-01-17,1,0,1,15,0,0,1,1,0.2103,0.2201,0.5959,0.1319,2,10,12
2011-01-17,1,0,1,16,0,0,1,1,0.0843,0.0873,0.6203,0.236,3,21,24
2011-01-17,1,0,1,17,0,0,1,3,0.1161,0.0531,0.6392,0.1231,3,20,23
2011-01-17,1,0,1,18,0,0,1,2,0.1376,0.1091,0.559,0.117,4,30,34
2011-01-17,1,0,1,19,0,0,1,2,0.142,0.1408,0.497,0.1778,1,8,9
2011-01-17,1,0,1,20,0,0,1,3,0.1301,0.1208,0.7509,0.0826,0,2,2
2011-01-17,1,0,1,21,0,0,1,1,0.1857,0.1906,0.5929,0.2117,12,38,50
2011-01-17,1,0,1,22,0,0,1,1,0.1347,0.1343,0.6532,0.2502,0,3,3
2011-01-17,1,0,1,23,0,0,1,2,0.191,0.185,0.6594,0.2242,1,14,15
2011-01-18,1,0,1,0,0,1,1,4,0.2234,0.2591,0.6599,0.2315,0,2,2
2011-01-18,1,0,1,1,0,1,1,1,0.2599,0.2315,0.5066,0.026,0,4,4
2011-01-18,1,0,1,2,0,1,1,1,0.2871,0.2533,0.4537,0.1431,0,2,2
2011-01-18,1,0,1,3,0,1,1,1,0.2302,0.2294,0.5681,0.1618,1,6,7
2011-01-18,1,0,1,4,0,1,1,1,0.2265,0.1942,0.6669,0.2964,3,12,15
2011-01-18,1,0,1,5,0,1,1,1,0.347,0.3543,0.5425,0.1335,2,12,14
2011-01-18,1,0,1,6,0,1,1,1,0.3119,0.3258,0.5833,0.0041,0,5,5
2011-01-18,1,0,1,7,0,1,1,1,0.266,0.2805,0.8361,0.0997,9,53,62
2011-01-18,1,0,1,8,0,1,1,3,0.3499,0.3515,0.4305,0.1271,7,67,74
2011-01-18,1,0,1,9,0,1,1,3,0.2798,0.2563,0.5465,0.0075,1,6,7
2011-01-18,1,0,1,10,0,1,1,1,0.3058,0.2924,0.8091,0.2575,1,9,10
2011-01-18,1,0,1,11,0,1,1,2,0.242,0.2183,0.6213,0.0544,1,7,8
2011-01-18,1,0,1,12,0,1,1,2,0.301,0.292,0.5493,0.2157,2,11,13
2011-01-18,1,0,1,13,0,1,1,1,0.2681,0.2708,0.7401,0.0926,3,14,17
2011-01-18,1,0,1,14,0,1,1,1,0.1687,0.1602,0.6387,0.3006,2,20,22
2011-01-18,1,0,1,15,0,1,1,1,0.2009,0.2151,0.5951,0.1579,2,50,52
2011-01-18,1,0,1,16,0,1,1,1,0.1751,0.1434,0.6517,0.1417,5,22,27
2011-01-18,1,0,1,17,0,1,1,2,0.1961,0.1709,0.5646,0.2223,14,84,98
2011-01-18,1,0,1,18,0,1,1,1,0.1,0.1338,0.5382,0.0994,12,35,47
2011-01-18,1,0,1,19,0,1,1,2,0.1688,0.181,0.6218,0.226,2,14,16
2011-01-18,1,0,1,20,0,1,1,1,0.1917,0.1792,0.5297,0.1415,1,15,16
2011-01-18,1,0,1,21,0,1,1,1,0.0917,0.0747,0.6419,0.1324,1,7,8
2011-01-18,1,0,1,22,0,1,1,1,0.1313,0.1103,0.6723,0.173,0,7,7
2011-01-18,1,0,1,23,0,1,1,1,0.1163,0.1083,0.7237,0.0928,0,6,6
2011-01-19,1,0,1,0,0,2,1,2,0.2091,0.1929,0.7419,0.1647,0,6,6
2011-01-19,1,0,1,1,0,2,1,2,0.2693,0.2363,0.5825,0.2072,0,0,0
2011-01-19,1,0,1,2,0,2,1,1,0.32,0.3058,0.6679,0.0047,1,9,10
2011-01-19,1,0,1,3,0,2,1,1,0.2794,0.275,0.6713,0.2673,0,11,11
2011-01-19,1,0,1,4,0,2,1,2,0.3543,0.3207,0.6474,0.2453,0,2,2
2011-01-19,1,0,1,5,0,2,1,1,0.242,0.2355,0.5779,0.0316,0,8,8
2011-01-19,1,0,1,6,0,2,1,1,0.2317,0.2501,0.524,0.0192,1,11,12
2011-01-19,1,0,1,7,0,2,1,1,0.2949,0.2699,0.6707,0.2474,4,25,29
2011-01-19,1,0,1,8,0,2,1,1,0.3045,0.2811,0.4489,0.2412,1,11,12
2011-01-19,1,0,1,9,0,2,1,1,0.2751,0.2373,0.5957,0.2298,1,19,20
2011-01-19,1,0,1,10,0,2,1,3,0.1772,0.1786,0.3769,0.0658,2,18,20
2011-01-19,1,0,1,11,0,2,1,1,0.237,0.221,0.4927,0.3263,1,10,11
2011-01-19,1,0,1,12,0,2,1,1,0.1677,0.1337,0.5455,0.1196,1,6,7
2011-01-19,1,0,1,13,0,2,1,1,0.226,0.1892,0.7371,0.1992,6,21,27
2011-01-19,1,0,1,14,0,2,1,4,0.1945,0.1677,0.6994,0.2001,1,8,9
2011-01-19,1,0,1,15,0,2,1,1,0.1257,0.1518,0.582,0.3074,2,11,13
2011-01-19,1,0,1,16,0,2,1,2,0.13,0.1345,0.7099,0.19,8,54,62
2011-01-19,1,0,1,17,0,2,1,1,0.1002,0.078,0.7287,0.2133,15,62,77
2011-01-19,1,0,1,18,0,2,1,1,0.1374,0.1199,0.6202,0.1738,5,23,28
2011-01-19,1,0,1,19,0,2,1,2,0.1808,0.1736,0.4935,0.0843,2,10,12
2011-01-19,1,0,1,20,0,2,1,2,0.1112,0.0795,0.6181,0.0055,2,19,21
2011-01-19,1,0,1,21,0,2,1,2,0.1835,0.2448,0.6219,0.1826,1,7,8
2011-01-19,1,0,1,22,0,2,1,1,0.1587,0.1527,0.5109,0.067,5,23,28
2011-01-19,1,0,1,23,0,2,1,2,0.1675,0.1813,0.67,0.208,6,19,25
2011-01-20,1,0,1,0,0,3,1,1,0.2169,0.1714,0.6563,0.1919,1,12,13
2011-01-20,1,0,1,1,0,3,1,1,0.2005,0.2027,0.6745,0.19,1,7,8
2011-01-20,1,0,1,2,0,3,1,1,0.239,0.2344,0.654,0.0958,1,4,5
2011-01-20,1,0,1,3,0,3,1,1,0.2298,0.2019,0.7,0.2629,1,7,8
2011-01-20,1,0,1,4,0,3,1,1,0.3691,0.3521,0.5952,0.218,1,6,7
2011-01-20,1,0,1,5,0,3,1,1,0.2999,0.2821,0.6402,0.0855,0,6,6
2011-01-20,1,0,1,6,0,3,1,4,0.2732,0.2683,0.5829,0.3455,0,3,3
2011-01-20,1,0,1,7,0,3,1,1,0.307,0.2853,0.5608,0.1631,7,34,41
2011-01-20,1,0,1,8,0,3,1,1,0.286,0.2808,0.7552,0.0733,10,33,43
2011-01-20,1,0,1,9,0,3,1,2,0.2689,0.2409,0.4187,0.1193,8,31,39
2011-01-20,1,0,1,10,0,3,1,1,0.2858,0.288,0.7091,0.0593,10,57,67
2011-01-20,1,0,1,11,0,3,1,1,0.2722,0.2241,0.5607,0.2888,1,20,21
2011-01-20,1,0,1,12,0,3,1,1,0.2,0.1972,0.555,0.2664,3,18,21
2011-01-20,1,0,1,13,0,3,1,1,0.1774,0.1497,0.6584,0.2392,3,30,33
2011-01-20,1,0,1,14,0,3,1,1,0.1702,0.1828,0.484,0.2241,0,10,10
2011-01-20,1,0,1,15,0,3,1,2,0.0725,0.0592,0.5611,0.2799,4,40,44
2011-01-20,1,0,1,16,0,3,1,1,0.0913,0.1001,0.556,0.1606,3,23,26
2011-01-20,1,0,1,17,0,3,1,2,0.1986,0.1988,0.608,0.2138,4,18,22
2011-01-20,1,0,1,18,0,3,1,3,0.207,0.1926,0.5489,0.115,3,45,48
2011-01-20,1,0,1,19,0,3,1,1,0.1339,0.0789,0.7967,0.1677,6,27,33
2011-01-20,1,0,1,20,0,3,1,2,0.175,0.1746,0.8122,0.216,1,12,13
2011-01-20,1,0,1,21,0,3,1,1,0.1771,0.1524,0.4301,0.0665,4,29,33
2011-01-20,1,0,1,22,0,3,1,1,0.3043,0.2729,0.674,0.1304,1,5,6
2011-01-20,1,0,1,23,0,3,1,2,0.2453,0.2241,0.7113,0.1932,1,10,11
2011-01-21,1,0,1,0,0,4,1,1,0.2174,0.2183,0.6826,0.1738,1,15,16
2011-01-21,1,0,1,1,0,4,1,1,0.205,0.1944,0.5637,0.1438,0,6,6
2011-01-21,1,0,1,2,0,4,1,1,0.1983,0.1922,0.6058,0.2271,0,3,3
2011-01-21,1,0,1,3,0,4,1,2,0.2872,0.2925,0.5464,0.1234,0,9,9
2011-01-21,1,0,1,4,0,4,1,1,0.2616,0.2525,0.5818,0.0822,0,6,6
2011-01-21,1,0,1,5,0,4,1,1,0.2429,0.262,0.5047,0.2747,2,19,21
2011-01-21,1,0,1,6,0,4,1,2,0.2767,0.2822,0.6109,0.2634,4,35,39
2011-01-21,1,0,1,7,0,4,1,1,0.2565,0.2133,0.4741,0.1321,4,20,24
2011-01-21,1,0,1,8,0,4,1,1,0.3593,0.3164,0.5941,0.1745,6,28,34
2011-01-21,1,0,1,9,0,4,1,1,0.3144,0.2864,0.4937,0.2477,1,5,6
2011-01-21,1,0,1,10,0,4,1,1,0.2622,0.2694,0.6445,0.1835,1,13,14
2011-01-21,1,0,1,11,0,4,1,1,0.3024,0.2941,0.5518,0.2224,4,20,24
2011-01-21,1,0,1,12,0,4,1,1,0.2256,0.2344,0.6565,0.218,0,13,13
2011-01-21,1,0,1,13,0,4,1,1,0.1674,0.1437,0.7414,0.1545,2,10,12
2011-01-21,1,0,1,14,0,4,1,1,0.2435,0.2201,0.7846,0.2213,1,10,11
2011-01-21,1,0,1,15,0,4,1,1,0.1875,0.1459,0.3784,0.1028,1,10,11
2011-01-21,1,0,1,16,0,4,1,2,0.1118,0.1136,0.5554,0.2115,2,18,20
2011-01-21,1,0,1,17,0,4,1,2,0.1376,0.1574,0.6059,0.1741,2,13,15
2011-01-21,1,0,1,18,0,4,1,2,0.1075,0.1002,0.6853,0.1511,7,39,46
2011-01-21,1,0,1,19,0,4,1,1,0.0899,0.0717,0.476,0.0803,0,7,7
2011-01-21,1,0,1,20,0,4,1,1,0.1903,0.2035,0.5328,0.1905,6,31,37
2011-01-21,1,0,1,21,0,4,1,1,0.2423,0.252,0.6388,0.1831,5,24,29
2011-01-21,1,0,1,22,0,4,1,2,0.1266,0.1346,0.6458,0.1128,0,8,8
2011-01-21,1,0,1,23,0,4,1,1,0.2243,0.1852,0.6653,0.0523,3,13,16
2011-01-22,1,0,1,0,0,5,0,2,0.1979,0.192,0.6746,0.0484,13,36,49
2011-01-22,1,0,1,1,0,5,0,1,0.2251,0.2241,0.6613,0.1597,1,2,3
2011-01-22,1,0,1,2,0,5,0,1,0.2402,0.2053,0.6453,0.2045,4,8,12
2011-01-22,1,0,1,3,0,5,0,3,0.2459,0.2232,0.631,0.328,6,11,17
2011-01-22,1,0,1,4,0,5,0,1,0.2951,0.2933,0.687,0.1764,4,7,11
2011-01-22,1,0,1,5,0,5,0,1,0.2679,0.2656,0.3993,0.05,6,12,18
2011-01-22,1,0,1,6,0,5,0,1,0.3147,0.2924,0.773,0.1634,1,5,6
2011-01-22,1,0,1,7,0,5,0,1,0.2992,0.2532,0.3996,0.2801,7,18,25
2011-01-22,1,0,1,8,0,5,0,1,0.2836,0.2548,0.5137,0.1254,1,4,5
2011-01-22,1,0,1,9,0,5,0,3,0.2442,0.1983,0.6029,0.2695,2,4,6
2011-01-22,1,0,1,10,0,5,0,1,0.2408,0.2337,0.6932,0.1941,10,22,32
2011-01-22,1,0,1,11,0,5,0,1,0.2748,0.2755,0.323,0.2318,7,18,25
2011-01-22,1,0,1,12,0,5,0,2,0.2439,0.2331,0.6228,0.3287,29,33,62
2011-01-22,1,0,1,13,0,5,0,1,0.1641,0.1578,0.7128,0.033,20,45,65
2011-01-22,1,0,1,14,0,5,0,1,0.1879,0.1622,0.7307,0.2517,11,24,35
2011-01-22,1,0,1,15,0,5,0,1,0.1974,0.1686,0.5605,0.1724,0,3,3
2011-01-22,1,0,1,16,0,5,0,1,0.0878,0.0891,0.6111,0.1041,2,5,7
2011-01-22,1,0,1,17,0,5,0,2,0.1684,0.1825,0.5715,0.1719,10,19,29
2011-01-22,1,0,1,18,0,5,0,1,0.1174,0.1271,0.599,0.3153,2,5,7
2011-01-22,1,0,1,19,0,5,0,1,0.1695,0.147,0.5299,0.2868,2,5,7
2011-01-22,1,0,1,20,0,5,0,2,0.1241,0.1285,0.5487,0.0199,2,5,7
2011-01-22,1,0,1,21,0,5,0,1,0.0951,0.1126,0.6839,0.1184,3,7,10
2011-01-22,1,0,1,22,0,5,0,1,0.1188,0.1492,0.6513,0.2554,0,3,3
2011-01-22,1,0,1,23,0,5,0,2,0.2051,0.1742,0.6786,0.1783,4,9,13
2011-01-23,1,0,1,0,0,6,0,2,0.2357,0.2475,0.6478,0.1786,2,8,10
2011-01-23,1,0,1,1,0,6,0,1,0.2099,0.2478,0.6994,0.0545,7,16,23
2011-01-23,1,0,1,2,0,6,0,1,0.2909,0.2609,0.7087,0.1204,2,6,8
2011-01-23,1,0,1,3,0,6,0,2,0.2154,0.2053,0.4543,0.0713,4,10,14
2011-01-23,1,0,1,4,0,6,0,1,0.292,0.2648,0.5354,0.0477,1,4,5
2011-01-23,1,0,1,5,0,6,0,2,0.2542,0.2018,0.6014,0.0794,0,2,2
2011-01-23,1,0,1,6,0,6,0,1,0.2793,0.2443,0.6198,0.1058,2,4,6
2011-01-23,1,0,1,7,0,6,0,1,0.3045,0.2562,0.5525,0.1191,2,4,6
2011-01-23,1,0,1,8,0,6,0,2,0.2602,0.2589,0.7152,0.1126,4,9,13
2011-01-23,1,0,1,9,0,6,0,1,0.2665,0.2652,0.8213,0.2616,21,35,56
2011-01-23,1,0,1,10,0,6,0,1,0.3056,0.279,0.6381,0.1074,5,11,16
2011-01-23,1,0,1,11,0,6,0,1,0.223,0.1983,0.6361,0.2941,4,8,12
2011-01-23,1,0,1,12,0,6,0,1,0.2588,0.2334,0.7091,0.1413,22,36,58
2011-01-23,1,0,1,13,0,6,0,1,0.1594,0.1596,0.4475,0.2151,19,37,56
2011-01-23,1,0,1,14,0,6,0,1,0.2065,0.1717,0.6322,0.2177,14,27,41
2011-01-23,1,0,1,15,0,6,0,1,0.2264,0.2754,0.7253,0.1082,26,42,68
2011-01-23,1,0,1,16,0,6,0,3,0.0572,0.0339,0.58,0.1538,23,38,61
2011-01-23,1,0,1,17,0,6,0,2,0.1162,0.0903,0.5157,0.1398,12,24,36
2011-01-23,1,0,1,18,0,6,0,3,0.1684,0.1638,0.6146,0.2098,1,2,3
2011-01-23,1,0,1,19,0,6,0,1,0.1399,0.173,0.6299,0.1697,13,15,28
2011-01-23,1,0,1,20,0,6,0,1,0.1709,0.1504,0.542,0.1201,8,16,24
2011-01-23,1,0,1,21,0,6,0,1,0.1446,0.1267,0.8452,0.1895,5,10,15
2011-01-23,1,0,1,22,0,6,0,1,0.1888,0.1626,0.5833,0.2072,6,13,19
2011-01-23,1,0,1,23,0,6,0,1,0.1984,0.2104,0.5148,0.328,2,6,8
2011-01-24,1,0,1,0,0,0,1,1,0.2735,0.2394,0.6133,0.1855,0,5,5
2011-01-24,1,0,1,1,0,0,1,1,0.2577,0.2211,0.715,0.1808,1,10,11
2011-01-24,1,0,1,2,0,0,1,1,0.2803,0.2841,0.6237,0.2143,1,8,9
2011-01-24,1,0,1,3,0,0,1,1,0.2669,0.2773,0.6719,0.104,2,13,15
2011-01-24,1,0,1,4,0,0,1,1,0.2766,0.2823,0.5352,0.042,5,36,41
2011-01-24,1,0,1,5,0,0,1,1,0.2868,0.2465,0.7701,0.155,2,17,19
2011-01-24,1,0,1,6,0,0,1,1,0.3226,0.2974,0.6739,0.2658,2,16,18
2011-01-24,1,0,1,7,0,0,1,1,0.2872,0.2555,0.726,0.2787,2,15,17
2011-01-24,1,0,1,8,0,0,1,1,0.3077,0.2944,0.6558,0.0296,5,30,35
2011-01-24,1,0,1,9,0,0,1,1,0.3664,0.3525,0.6959,0.2333,1,12,13
2011-01-24,1,0,1,10,0,0,1,1,0.3016,0.2522,0.5325,0.0052,3,13,16
2011-01-24,1,0,1,11,0,0,1,1,0.2344,0.2597,0.5774,0.2167,0,7,7
2011-01-24,1,0,1,12,0,0,1,1,0.2748,0.2501,0.7572,0.2119,1,10,11
2011-01-24,1,0,1,13,0,0,1,2,0.1897,0.1824,0.787,0.0421,1,9,10
2011-01-24,1,0,1,14,0,0,1,1,0.1053,0.1107,0.5248,0.26,3,23,26
2011-01-24,1,0,1,15,0,0,1,2,0.1299,0.1046,0.662,0.3195,3,9,12
2011-01-24,1,0,1,16,0,0,1,1,0.0827,0.0599,0.5986,0.175,2,9,11
2011-01-24,1,0,1,17,0,0,1,2,0.1354,0.1265,0.5668,0.1913,9,30,39
2011-01-24,1,0,1,18,0,0,1,2,0.1475,0.1533,0.6637,0.2983,7,36,43
